Days per month,Minuter per login,Lowest level completed,Customer added,Stories watched,Stories completed,Churn
12,82,6,33,406.9,359.9677827,0
17,38,7,43,348.225,291.361671,1
23,88,6,44,1114.2,937.7535285,0
21,8,5,36,76.6,59.01711105,1
10,73,5,26,238.25,178.8106195,0
18,82,3,39,720.55,599.8445171,0
2,99,7,38,95.05,75.01009862,0
21,79,4,30,623.125,548.7350386,0
25,104,6,43,1398.5,1159.663797,0
13,90,5,42,615.25,515.6060367,0
12,92,6,22,304.6,264.7578561,0
18,71,5,45,719.875,543.1729231,0
22,92,5,42,1063.6,817.5497026,0
9,83,5,39,365.1625,279.9337666,0
14,72,5,20,253,184.6114157,0
16,80,6,45,721,585.903903,1
27,37,4,14,175.825,137.4226877,0
16,80,5,22,353,267.5445134,0
10,93,5,46,535.75,441.6653812,0
6,45,5,45,152.875,104.621601,0
31,89,4,24,828.7,619.1991428,0
26,41,7,46,613.95,494.9693783,0
9,50,6,40,226,186.5403479,0
11,71,5,43,420.7875,300.0441861,0
16,85,5,35,596,546.6733585,0
15,88,5,44,727,633.228262,0
6,71,5,41,219.325,158.2624123,0
16,43,4,46,396.6,317.8813517,0
20,94,5,36,847,710.6421297,0
13,73,5,46,546.675,455.6252083,0
13,89,6,39,565.0375,434.6748191,0
13,97,4,46,726.075,522.4746986,0
31,89,5,40,1380.5,1131.051432,0
21,80,6,46,967,743.3903482,0
11,93,4,34,435.775,353.8341106,0
23,77,5,42,930.775,748.8847523,0
17,77,2,39,639.1375,494.0366103,0
22,45,5,44,545.5,437.5498362,1
8,102,5,45,460,409.2913036,0
14,78,4,34,465.1,348.4446518,0
31,80,6,43,1334,1139.347469,0
18,88,6,43,852.4,688.8287322,0
22,36,4,25,248.5,220.7593018,0
15,90,5,32,541,432.2709778,0
11,80,3,36,397,334.3368026,0
15,53,5,42,418.375,313.8439265,0
12,43,4,43,278.35,198.8515862,0
12,52,5,40,313,264.8895012,0
10,78,5,28,274,221.3418144,0
11,77,8,13,138.6375,107.4460615,0
15,69,6,19,246.8125,187.1738121,0
14,90,5,43,678.25,590.2378222,0
8,86,5,45,388,328.4277569,0
1,90,4,26,30.25,25.51301128,1
15,72,4,21,284.5,216.8009471,0
8,88,5,45,397,302.3977769,0
13,41,6,43,287.4875,253.4929062,0
16,65,6,42,547,406.9883728,0
11,78,5,35,376.375,295.8946845,0
16,37,5,22,163.8,139.8229923,0
15,46,4,32,277,203.5533535,0
12,83,4,41,511.45,384.1546048,0
31,42,5,38,619.45,534.1533474,0
20,70,5,32,561,480.8521706,0
10,84,4,37,389.5,271.7294821,0
21,66,5,39,676.675,550.432122,0
16,39,7,44,344.2,268.3961074,0
17,86,7,38,695.45,606.5960918,0
23,35,4,30,302.875,258.2477123,0
0,45,5,32,1,0.832804184,0
24,44,5,33,436.6,342.4468073,0
12,38,4,26,149.2,130.8737699,1
10,43,5,43,232.125,205.5262737,0
10,44,5,39,215.5,175.3441004,0
16,73,6,46,672.6,607.6622493,0
25,52,6,46,748.5,595.195414,0
11,92,5,45,570.25,416.1057476,0
13,83,6,29,392.1375,303.538377,0
11,73,7,45,452.6875,370.8039222,0
16,50,5,44,441,369.1463897,0
25,95,5,30,891.625,722.2382748,0
12,100,5,40,601,398.6999817,0
7,97,5,42,357.475,278.643884,0
28,13,6,45,205.75,162.5261109,0
16,78,4,45,703,541.912226,0
17,78,6,46,763.45,624.133175,0
12,45,5,20,136,115.7816892,0
17,101,5,42,902.425,627.4876283,0
19,70,8,45,749.125,599.5145638,0
20,45,3,21,237.25,186.5372259,0
11,91,4,42,526.525,418.8316157,0
17,92,5,28,548.4,494.5517915,0
18,33,6,34,253.45,210.5386329,0
17,33,5,45,316.5625,247.3252975,0
27,91,7,35,1075.9375,861.3534061,0
14,11,4,34,66.45,55.52147029,0
21,76,4,23,459.85,364.7267974,0
13,48,6,41,320.8,230.1427921,0
18,88,4,41,812.8,679.9679852,0
26,75,6,43,1049.125,864.9793862,0
17,38,6,46,372.45,289.2546801,0
8,76,4,46,350.6,252.9766122,1
17,81,7,36,620.65,464.3160659,0
20,35,6,29,254.75,219.5588317,0
31,33,4,44,563.65,413.2281126,0
13,87,5,31,439.2625,327.591953,0
6,83,5,44,274.9,227.892995,0
15,86,4,21,339.625,228.190343,0
15,86,4,32,517,452.1871332,0
15,100,6,22,413.5,348.9954257,0
25,41,6,17,218.8125,170.654421,0
1,97,4,39,48.2875,38.26503692,0
17,64,6,39,531.4,433.4684617,0
16,94,4,46,865.8,751.7605144,0
11,94,5,43,556.775,459.6734101,0
14,46,4,46,371.3,279.0150423,0
19,51,6,29,352.2625,265.5444405,0
13,46,5,33,247.675,188.6777946,0
14,73,3,16,205.4,157.8241159,1
19,80,4,43,818,644.0981664,0
16,84,5,33,555.4,376.2409874,0
11,78,6,36,387.1,316.1494133,0
14,84,5,45,662.5,508.3668613,0
10,92,4,0,1,0.826353408,0
16,77,5,32,493.8,390.6699677,0
12,95,5,46,656.5,494.7639051,0
12,74,5,42,467.2,349.3699354,0
17,96,3,33,674.2,512.4651249,0
3,47,6,31,55.6375,41.52457949,0
27,71,5,39,935.5375,725.9401355,0
18,43,6,42,407.35,349.3992497,0
14,77,6,42,566.95,430.6283361,0
10,93,4,44,512.5,381.2445297,0
15,80,5,29,436,348.0233152,0
17,45,6,35,335.6875,255.7912278,0
13,74,5,31,373.775,271.5648559,0
12,87,6,46,601.3,463.1368356,0
15,43,5,40,323.5,236.0867906,0
12,75,4,42,473.5,387.4996841,0
12,45,6,45,304.75,213.8333219,0
12,12,6,45,82,65.70599512,0
11,86,5,41,485.825,401.0612708,0
24,41,4,33,406.9,328.5061854,0
17,89,4,41,776.4125,602.2267835,0
16,91,4,36,656.2,528.9948747,0
23,85,5,43,1051.8125,818.6885893,0
19,88,4,46,962.4,825.4555418,0
15,49,5,41,377.6875,301.3794588,0
14,84,5,15,221.5,187.2168744,0
12,83,5,21,262.45,217.8749668,0
17,34,5,35,253.875,202.375083,0
14,96,4,46,773.8,575.2529111,0
31,84,5,32,1042.6,889.7823351,0
14,77,6,43,580.425,424.9179324,0
12,82,5,42,517.6,443.3810779,0
14,82,4,34,488.9,370.0610793,0
14,77,4,31,418.725,323.2394023,0
10,10,5,0,1,0.773099804,0
19,75,4,26,464.125,412.0242658,0
24,90,5,44,1189,937.3546832,0
28,100,5,45,1576,1174.371713,0
9,45,5,24,122.5,106.7831282,0
10,88,4,27,298,242.6682088,1
12,81,6,31,377.65,293.2569405,0
15,90,6,42,709.75,547.7286919,0
18,86,3,6,117.1,87.93508746,0
5,98,4,40,246,187.6148768,0
15,52,5,12,118,96.61419932,0
27,50,6,45,760.375,589.6975793,0
12,88,5,43,568.6,467.8378322,0
9,85,4,40,383.5,301.9495347,0
12,8,4,36,44.2,38.56461771,0
14,83,5,36,523.9,420.1368519,0
19,89,5,46,973.325,767.0831237,0
11,49,6,37,250.2875,225.3606381,0
16,68,6,37,504.2,415.691113,0
30,83,6,45,1401.625,1146.57747,0
14,82,6,24,345.4,265.8127708,0
14,89,5,46,717.45,570.8157921,0
21,12,5,45,142.75,122.9963434,0
21,94,5,43,1062.025,897.8374022,0
9,52,5,45,264.25,213.8492132,0
9,83,4,37,346.4875,248.7092907,0
8,76,4,43,327.8,281.3645687,0
12,86,5,26,336.4,286.1512909,0
20,86,6,46,990,728.1419518,0
31,12,4,43,200.95,156.8048185,0
19,78,5,37,686.425,540.6924968,0
21,69,6,45,816.0625,574.712208,0
6,40,6,42,127,103.5585764,0
16,95,3,43,818,619.5153814,0
19,35,5,45,375.0625,282.8833356,0
24,85,6,35,893.5,764.810929,0
15,94,5,38,670.75,546.5745399,0
18,45,5,36,365.5,288.2649805,0
14,38,7,6,40.9,32.61505302,0
11,84,4,18,208.9,171.9677162,0
16,83,6,40,665,524.9115439,0
22,88,4,33,799.6,618.9223995,0
23,91,4,43,1125.9875,897.080979,0
12,93,3,24,335.8,308.0320158,0
23,43,4,43,532.5875,405.9101546,0
29,88,4,31,989.9,797.6605359,0
15,82,4,30,462.25,363.0177313,1
23,40,5,36,415,348.2459768,0
13,94,5,36,550.9,435.6744734,0
9,86,4,45,436.375,299.7290298,0
26,78,6,34,862.9,670.7877482,1
16,44,6,11,97.8,80.19100275,0
13,93,5,46,696.175,563.4556322,0
7,40,5,46,162,127.5045372,0
16,95,5,29,552,428.8325913,0
20,77,5,33,636.25,506.47017,0
26,92,4,46,1376.4,1020.592988,0
2,78,3,43,84.85,63.83137915,0
7,39,6,46,157.975,124.3089835,0
21,104,6,43,1174.9,854.0263415,0
19,101,4,46,1104.425,916.6245013,0
14,36,4,28,177.4,166.7262472,0
12,92,5,46,635.8,511.9893687,0
4,49,4,46,113.7,90.67111858,0
16,48,4,27,260.2,193.1718643,0
2,73,4,28,52.1,43.47440267,0
16,79,5,43,680.4,507.7090464,0
17,39,6,33,274.4875,225.4754939,0
29,90,5,42,1371.25,1168.281043,0
29,41,7,46,684.675,574.7480749,1
14,7,5,45,56.125,46.74332914,1
14,54,6,37,350.65,277.8975402,0
6,69,6,24,125.2,96.03151568,0
12,92,7,42,580.6,453.6177909,0
15,6,5,43,49.375,37.71318428,1
13,37,6,46,277.575,233.4242144,0
22,53,5,39,569.425,476.9943159,0
13,81,5,40,527.5,474.8716629,0
15,85,7,31,495.0625,390.4178463,0
18,106,3,41,978.85,756.5747832,0
13,17,6,36,100.45,81.54223326,0
13,46,6,29,217.775,160.7561713,0
15,71,7,40,533.5,388.0364953,0
16,92,3,37,681.8,543.1748355,0
14,49,6,36,309.7,230.1793998,1
23,81,4,43,1002.3625,724.5709805,0
19,89,5,12,254.65,204.069381,0
12,8,5,46,56.2,44.18018839,0
10,33,5,40,166,144.1110826,0
10,74,5,42,389.5,315.147295,0
13,76,4,14,173.9,132.3948918,0
9,94,4,44,466.3,369.4901299,0
14,49,5,43,369.725,315.130514,0
28,88,6,44,1356.2,1047.168968,0
18,54,5,32,389.8,309.2204606,0
18,76,4,0,1,0.721380792,0
16,35,5,44,309,231.9245235,0
12,69,6,38,394.3,364.762053,0
10,81,6,43,436.375,344.4285439,0
20,78,5,31,605.5,471.8240157,0
14,34,5,5,30.75,25.87134737,0
16,89,4,44,784.2,624.4050326,0
11,92,5,45,570.25,417.9512893,0
14,84,4,39,574.3,455.4821628,0
19,94,6,22,492.15,366.9325422,0
10,75,6,37,347.875,296.8387243,0
12,47,4,45,318.25,242.3161086,0
8,45,6,44,199,161.7888119,0
14,100,4,39,683.5,514.4268607,0
28,42,6,38,559.6,443.3861654,1
27,83,5,24,673.3,549.7303362,0
19,94,4,36,804.7,649.1923175,0
28,83,6,32,930.6,686.4994649,0
22,47,4,34,440.45,372.6147058,0
17,87,5,34,629.575,489.6902252,0
12,95,7,23,328.75,255.8558222,0
15,83,5,44,685.75,609.6942386,0
22,102,6,39,1094.95,833.5514253,0
17,75,5,42,670.375,528.4796789,0
7,46,5,45,182.125,144.5472092,0
31,103,4,29,1158.4625,906.9009248,0
14,106,6,0,1,0.709676963,1
10,7,6,37,33.375,26.79154794,0
27,81,5,45,1231.1875,930.2884946,0
14,48,5,31,261.4,210.0734159,0
13,84,6,44,601.6,481.9547126,0
10,94,4,38,447.5,389.6670688,0
31,88,4,46,1569.6,1235.489185,0
31,36,3,34,475.3,361.8593341,0
16,97,5,37,718.8,565.9330236,0
11,90,7,35,434.125,344.1807683,0
12,72,4,44,476.2,362.4329239,0
18,54,5,39,474.85,383.3945051,0
13,81,5,29,382.7125,305.3275326,0
16,83,5,46,764.6,657.018606,0
10,73,7,36,329.5,237.5251763,0
14,53,4,29,269.975,216.3126376,0
20,43,5,46,495.5,409.2806239,0
15,41,3,25,193.1875,153.8646851,0
8,51,5,30,154,116.0300067,0
12,78,4,20,235,197.6876528,0
16,78,3,37,578.2,429.6837337,0
17,90,4,37,708.625,569.5696589,0
16,40,6,38,305,205.5283558,0
12,73,7,19,209.05,167.9910274,0
8,75,6,45,338.5,245.2278812,1
7,89,6,31,242.4125,204.665318,0
13,110,4,45,805.375,598.3521928,0
25,47,6,42,617.875,439.8684066,0
19,78,6,25,464.125,385.6130844,0
16,92,4,43,792.2,647.2488013,0
7,41,6,41,148.0875,120.3802473,0
11,49,6,39,263.7625,196.5705866,0
3,86,5,40,130,91.79609036,1
13,76,6,45,556.75,433.7184206,0
19,91,6,30,649.375,520.9330981,0
13,92,6,42,628.9,504.9262111,0
25,86,6,17,457.875,381.2811358,0
18,81,5,6,110.35,97.20799144,0
8,76,5,34,259.4,208.4429336,0
8,86,7,41,353.6,257.5410796,0
10,37,4,44,204.5,161.4638293,0
11,38,5,42,220.45,178.3358146,0
20,44,4,37,408,331.9309012,0
17,72,6,14,215.2,166.1347939,0
11,72,6,37,367.3,303.2724566,0
14,45,6,29,229.375,186.9549891,0
9,84,5,45,426.25,338.5236917,0
11,84,5,44,509.2,409.0361105,0
15,34,6,46,294.25,225.6496228,0
13,39,7,40,254.5,215.6490025,0
18,100,3,25,563.5,398.5549783,0
2,72,7,35,64,55.82164076,0
15,92,3,41,708.25,602.1906892,0
12,83,5,38,474.1,378.7780269,0
14,64,5,28,314.6,272.0383209,0
21,95,7,46,1148.125,974.226534,0
11,101,3,46,639.825,563.6292669,0
15,102,5,22,421.75,319.6571418,0
10,79,4,45,445.375,289.231704,0
15,90,6,44,743.5,503.0080178,0
15,90,5,40,676,525.2872643,0
10,88,4,44,485,410.2690848,0
13,14,6,41,94.275,75.85160085,0
22,89,6,39,955.525,818.3783121,0
14,82,5,29,417.15,306.3301065,0
11,78,4,45,483.625,434.5590008,0
13,73,4,35,416.1875,347.3036902,0
19,103,3,26,637.025,525.9129411,0
15,75,4,41,577.5625,437.0323507,0
10,81,5,24,244,177.0728989,0
15,83,6,44,685.75,581.8379309,0
8,43,7,38,164.4,123.6046277,0
18,82,6,45,831.25,636.3341019,0
14,91,5,44,701.7,580.4595127,0
14,94,4,41,675.45,599.2581784,0
16,84,7,16,269.8,208.168284,0
14,57,5,45,449.875,369.9219419,0
23,71,4,42,858.325,730.660508,0
11,50,6,40,276,232.4114652,0
14,76,5,46,612.8,502.8224789,0
20,102,6,23,587.5,462.1209096,0
15,11,5,23,48.4375,37.65266405,1
31,59,5,0,1,0.793067482,0
18,37,5,43,358.975,304.4368034,0
0,48,4,39,1,0.808945745,1
17,51,6,38,412.825,294.5026604,1
16,72,5,46,663.4,551.9533268,0
14,96,8,28,471.4,364.6916406,0
11,72,5,40,397,340.1963166,0
6,59,4,43,191.275,161.2868594,0
10,94,4,45,529.75,446.4274805,1
22,72,4,42,832.6,601.0239881,0
19,55,7,30,392.875,332.8227381,0
22,86,5,32,757.8,589.5516661,0
12,85,3,32,409,343.044755,0
27,49,5,43,712.1125,582.2520573,0
13,85,5,46,636.375,495.760766,0
16,89,4,45,802,677.4953667,0
14,96,6,46,773.8,554.8468972,0
31,39,6,46,696.175,529.4435014,0
8,102,5,46,470.2,350.0307511,0
13,60,6,45,439.75,361.2511749,0
18,89,4,40,802,686.4349685,0
15,10,5,19,36.625,27.83596943,1
11,81,4,44,491.05,396.3847453,0
19,83,5,44,868.35,706.1594127,0
13,43,7,46,322.425,276.034631,0
19,78,5,15,278.875,212.6345998,0
16,80,5,31,497,369.3544192,0
14,11,7,33,64.525,52.93257576,0
10,12,4,34,52,41.38262934,0
13,91,2,43,636.8625,581.1509357,0
14,79,6,37,512.525,427.5240465,0
16,86,5,26,448.2,357.590175,1
27,41,4,29,402.2875,299.7515015,0
10,58,5,38,276.5,207.2879391,0
13,83,3,42,567.475,431.1396409,0
13,88,5,42,601.6,444.4513814,0
25,73,4,45,1027.5625,805.9025925,0
19,77,5,42,769.075,649.53386,0
31,52,6,42,847.3,664.6859156,0
14,77,5,31,418.725,347.8006064,0
14,79,4,29,401.925,341.3849308,1
7,87,4,25,191.3125,136.7653283,0
26,78,5,29,736.15,560.8158945,0
22,78,6,39,837.55,726.8668626,0
3,90,6,40,136,119.2870193,1
20,84,4,45,946,746.2606983,0
24,70,6,38,799,676.2117247,0
16,106,2,33,700.6,548.4934485,0
26,82,6,39,1040.35,821.1010972,0
2,53,5,46,61.95,46.59361644,0
13,79,6,42,540.175,483.8693939,0
13,92,5,41,613.95,468.4275316,0
15,81,6,26,395.875,306.1500159,1
17,80,4,41,698,566.2210076,0
1,42,5,44,24.1,18.40213985,0
23,81,5,10,233.875,195.435927,0
14,68,4,40,477,369.1121157,0
16,74,4,43,637.4,503.2731776,0
13,88,6,45,644.5,476.0409676,0
14,87,8,30,457.75,360.2235293,1
5,81,3,34,173.125,139.8295504,0
9,76,3,34,291.7,213.0514765,0
21,85,5,35,781.9375,613.7831177,0
16,82,6,29,476.6,362.7322429,0
22,90,5,42,1040.5,951.8491292,0
31,99,6,29,1113.5125,893.5491902,0
20,98,6,44,1079,832.024314,0
24,78,6,30,703,551.2313125,0
21,80,4,43,904,717.8109475,0
16,93,5,45,838,665.1319806,0
15,41,5,32,247,182.8608288,0
13,40,5,32,209,178.3981816,0
25,101,6,43,1358.1875,1060.505404,0
10,78,5,43,420.25,343.4882577,1
8,45,5,17,77.5,58.90019698,0
14,78,7,40,547,417.8981433,0
12,87,4,43,562.15,475.1310972,0
20,79,6,33,652.75,545.0612229,0
12,79,6,40,475,335.5423907,0
19,53,6,46,580.025,469.016648,0
25,9,4,40,113.5,82.23575131,0
13,46,4,42,314.95,242.0431496,1
13,86,5,44,615.9,505.4797037,0
18,87,4,43,842.725,656.5019017,0
13,35,3,39,222.8125,181.753017,0
12,59,5,45,399.25,307.8702095,0
11,68,6,45,421.75,316.8799712,0
18,87,5,42,823.15,690.6853735,0
6,87,5,39,255.475,213.3746803,0
18,52,5,44,515.8,410.7657955,0
17,73,4,44,683.55,550.3649039,0
28,36,5,41,517.6,384.0955468,0
6,54,6,41,167.05,131.817622,0
18,82,6,46,849.7,662.6820483,0
17,38,4,41,332.075,265.4082118,0
14,93,6,11,180.025,142.3158592,0
4,92,5,28,129.8,95.94168704,0
20,36,7,41,370,288.1698503,0
26,39,5,45,571.375,432.5162298,0
30,83,5,36,1121.5,910.368803,0
26,57,4,45,834.625,667.1558094,0
15,83,6,44,685.75,539.6273286,0
12,96,6,36,519.4,425.0384854,0
13,42,4,41,280.825,238.2997971,0
13,98,7,37,590.225,469.1549651,0
20,47,7,43,506.25,414.6143262,0
18,80,5,45,811,686.6653327,0
18,90,3,43,871.75,654.8487669,1
11,81,5,41,457.6375,365.1702035,0
22,84,6,0,1,0.810835433,0
13,87,4,42,594.775,492.8772262,0
20,95,3,37,879.75,694.7739453,0
13,76,5,45,556.75,498.2939626,0
22,77,6,41,869.175,621.1177179,0
24,38,3,16,183.4,131.7563609,0
19,84,4,42,838.9,753.5851227,0
12,78,5,45,527.5,429.2927645,0
22,52,4,40,573,474.7728121,0
14,43,5,46,347.15,277.6055331,0
14,77,3,41,553.475,403.9054536,1
12,85,4,35,447.25,365.9649855,0
15,87,5,27,441.4375,365.9868003,0
3,102,5,22,85.15,72.09813789,0
14,46,4,44,355.2,295.793778,0
17,39,4,31,257.9125,222.1045236,0
8,51,6,45,230.5,190.3909687,0
17,73,4,31,481.8875,395.7454442,0
14,81,6,41,582.175,454.5671709,0
14,80,6,42,589,454.9499335,0
1,88,5,29,32.9,26.09966703,0
8,80,5,42,337,269.2560793,0
13,79,5,44,565.85,483.2573528,0
4,45,5,43,97.75,82.22262559,0
14,78,7,39,533.35,358.1009102,0
8,87,4,41,357.7,290.868674,1
24,92,6,46,1270.6,1096.708865,0
20,87,4,13,283.75,216.6607723,0
11,75,6,41,423.8125,358.1070564,0
17,94,4,43,859.925,593.8251057,0
28,100,5,45,1576,1232.757649,0
9,80,4,43,388,299.4803894,1
14,84,5,24,353.8,275.2079866,0
13,71,4,43,497.1125,412.8491001,0
15,46,4,45,389.125,314.8065163,0
31,82,5,43,1367.325,1018.207728,0
9,95,5,30,321.625,237.3951128,0
14,94,5,41,675.45,541.805715,0
10,47,5,41,241.875,210.093099,0
9,51,5,38,219.025,168.4029005,0
11,74,5,39,397.825,354.0632225,0
22,96,4,44,1162.6,874.5121736,0
12,74,5,44,489.4,382.7748436,0
9,52,4,42,246.7,210.4232849,0
17,36,4,18,138.7,123.9531562,0
10,71,7,46,409.25,327.8717734,0
11,44,6,45,273.25,206.6604213,0
15,8,5,40,61,47.06918621,0
14,49,5,33,283.975,220.2598933,1
13,52,5,34,288.3,232.4307276,0
19,98,6,37,862.175,630.7183663,0
13,88,3,45,644.5,493.9762637,1
17,84,4,39,697.15,570.3494848,0
20,83,5,41,851.75,726.0053401,0
18,72,7,39,632.8,522.6416792,1
16,42,6,41,345.4,276.9496866,0
1,93,5,41,48.6625,38.77427016,0
18,82,3,29,536.05,453.031058,0
18,83,5,43,804.025,586.0978486,0
11,44,5,42,255.1,202.7172362,0
21,85,7,40,893.5,592.4850946,1
17,85,4,45,813.8125,682.254035,0
12,87,5,43,562.15,520.1380702,0
29,89,5,34,1097.925,784.8552919,0
17,94,5,42,839.95,695.3454187,0
17,79,6,43,722.8625,593.8644688,0
10,85,5,26,277.25,240.4531401,0
18,62,4,41,572.95,493.5424649,0
6,54,6,39,158.95,122.0627755,0
29,95,4,46,1585.125,1191.591658,0
17,113,5,37,889.4625,713.8877205,0
14,88,5,45,694,583.1601827,0
25,91,5,41,1166.9375,943.8126537,0
24,80,5,29,697,594.4863399,0
11,50,6,15,104.125,81.96770513,0
15,87,3,40,653.5,567.0499144,0
17,84,7,32,572.2,497.3313502,0
10,81,3,38,385.75,288.6200972,0
28,67,6,25,587.25,456.7283175,1
17,95,3,39,788.3125,671.3309539,0
10,85,6,30,319.75,247.5292521,0
10,49,5,43,264.375,229.5227009,0
9,79,5,43,383.1625,304.3153881,0
17,81,6,29,500.1625,379.0419357,0
17,91,4,39,755.1625,571.7259501,0
23,95,7,36,984.25,749.3548797,0
23,44,6,45,570.25,490.2552629,0
13,52,5,44,372.8,297.3525604,0
10,38,3,37,176.75,138.5855668,0
18,95,3,46,984.25,768.3548302,0
11,48,6,36,238.6,196.4344563,0
21,88,4,46,1063.6,855.4466178,0
9,96,3,46,497.8,370.4752666,0
31,74,4,41,1176.675,1009.316087,0
25,80,7,44,1101,916.4718696,0
23,85,4,46,1125.125,927.6448445,0
13,76,6,44,544.4,471.775112,0
10,28,5,44,155,111.5712545,0
10,81,5,44,446.5,352.2253721,0
9,86,5,40,388,328.5487449,1
10,31,7,40,156,129.6812998,0
1,93,3,39,46.3375,38.39131345,0
11,50,5,29,200.375,171.8713093,0
31,46,6,38,678.35,517.3651123,0
18,76,4,29,496.9,375.1349853,0
16,69,3,45,622,485.4015169,0
17,89,6,33,625.1125,507.2734322,0
14,79,3,35,484.875,384.4655951,0
31,103,5,43,1717.2375,1213.856571,0
11,85,3,32,375,295.6277113,0
11,109,6,44,660.45,576.3204376,0
12,88,5,46,608.2,458.2203403,0
28,86,6,31,934.1,755.3253257,0
15,66,4,42,520.75,422.162137,0
6,43,4,37,120.325,96.25120512,0
18,39,4,25,220.375,181.9925902,0
21,71,3,45,839.6875,636.7298983,0
10,48,5,42,253,220.0312319,0
4,83,5,4,17.6,13.8911204,0
21,75,7,38,749.125,613.6784001,0
15,85,5,46,734.125,674.7349215,0
11,31,5,46,197.075,150.644543,0
19,87,6,45,930.8125,744.2279258,0
7,90,3,45,355.375,267.9027815,0
13,94,4,35,535.625,393.1169147,0
18,78,5,46,808.3,643.6271454,0
27,87,5,36,1058.05,904.0954987,0
15,90,4,43,726.625,615.2516712,0
12,50,5,44,331,264.0065192,0
11,46,6,40,254,207.2823062,0
19,73,6,18,313.075,261.9307802,0
15,103,5,30,580.375,446.4938022,0
13,96,6,45,703,512.8671903,0
16,39,7,20,157,127.0099123,0
7,82,7,44,316.7,236.5446145,0
13,99,5,46,741.025,642.5263642,0
23,53,5,42,640.975,521.855661,0
4,75,7,44,166,128.1505846,0
11,92,5,46,582.9,527.0734557,0
13,53,4,3,26.8375,21.25127587,0
18,86,6,44,852.4,742.769858,0
21,38,3,38,380.05,303.3560702,0
12,82,5,43,529.9,399.1502074,0
13,75,5,42,512.875,382.0114061,0
14,93,5,43,700.825,564.2296726,0
15,43,6,46,371.875,308.3201166,0
19,92,4,34,743.9,593.4079038,0
12,81,4,40,487,382.1133423,0
12,51,6,43,329.95,257.009893,1
22,42,4,37,428.35,331.0628389,0
15,84,4,35,552.25,434.8203276,0
14,74,4,28,363.6,272.347499,0
11,89,5,44,539.45,421.0403306,0
14,44,6,36,278.2,245.4371659,0
19,78,4,12,223.3,176.5594187,0
15,84,6,38,599.5,437.9283677,0
10,90,5,37,417.25,332.6924344,0
13,3,5,38,19.525,14.80540936,1
18,39,5,33,290.575,223.9779454,0
10,73,3,30,274.75,231.5500578,0
21,54,6,28,397.9,327.9309538,0
12,51,5,42,322.3,250.7076778,0
13,38,5,23,143.025,120.2192552,0
16,80,5,41,657,529.6185717,0
30,50,6,33,619.75,491.264483,0
15,29,5,40,218.5,177.2467761,0
2,59,7,38,57.05,51.29796708,1
24,53,6,40,637,479.2737427,0
24,83,4,43,1071.7,902.3283046,0
10,90,6,40,451,342.9091293,0
9,73,5,42,345.925,267.2793691,0
18,79,5,30,534.25,411.5462489,0
8,75,3,41,308.5,257.8954146,0
15,80,5,35,526,434.2128553,1
14,94,5,45,741.25,566.5767576,0
13,89,5,46,666.275,542.8836982,0
25,83,5,45,1168.1875,1025.818749,0
15,95,5,43,766.9375,560.8938787,0
19,90,4,34,727.75,575.9137525,0
16,88,4,29,511.4,364.1792849,0
2,46,5,46,53.9,46.12050727,0
18,62,5,27,377.65,297.6876939,0
13,8,4,29,38.7,31.65467185,1
22,84,5,39,901.9,689.5226846,0
15,35,4,34,224.125,178.4152313,0
19,86,4,29,593.325,460.4968585,0
16,88,4,43,757.8,638.8422368,0
5,88,6,38,210,170.1647197,0
22,2,4,45,25.75,20.50828706,0
9,54,5,20,122.5,90.18709779,0
5,93,6,37,216.0625,176.473749,0
14,90,6,41,646.75,529.4383506,0
11,81,3,34,379.675,332.0221507,0
9,85,6,45,431.3125,336.058597,0
21,87,4,1,23.8375,18.96907841,0
17,77,4,36,590.05,466.4706576,0
16,87,5,43,749.2,517.6827905,0
12,85,6,42,536.5,413.7002985,0
11,87,5,26,312.025,236.9684843,0
18,39,5,41,360.775,255.7655005,0
13,78,4,46,584.05,485.6565864,0
13,86,3,37,518.075,412.8552276,0
15,80,5,28,421,327.7919705,0
16,97,4,44,854.6,688.2544128,0
15,32,6,32,193,149.294447,0
15,75,5,39,549.4375,451.9567034,0
11,82,4,32,361.8,275.6413958,0
11,83,6,36,411.85,340.9881859,0
15,72,5,45,608.5,467.4135918,0
17,90,4,6,115.75,82.25483434,0
25,84,6,43,1129.75,934.1939739,0
21,40,5,38,400,350.1467873,0
9,78,6,24,211.6,173.6219093,0
11,101,4,46,639.825,489.1758091,0
13,81,6,42,553.825,437.9598171,0
23,46,6,30,397.75,330.2426568,0
22,50,5,46,633.5,501.26927,0
11,86,4,45,533.125,449.6051707,0
24,82,5,36,886.6,690.6093299,0
17,95,5,42,848.875,711.2933523,0
14,17,4,46,137.85,114.8343668,0
11,39,6,30,161.875,122.1970977,0
14,79,5,44,609.3,452.227379,0
15,86,5,45,726.625,558.7781909,0
12,34,6,43,220.3,169.5625397,0
11,62,5,25,214.125,182.8570976,0
27,42,5,39,553.825,454.7368553,0
16,47,5,21,198.4,164.2315003,0
19,92,6,31,678.35,520.4661775,1
19,82,5,44,857.9,678.1341715,0
11,45,5,45,279.4375,208.0111129,1
17,12,5,36,92.8,76.82506374,1
19,86,5,35,715.875,549.4349149,0
24,96,6,40,1153,875.597238,0
24,52,6,36,562.6,406.6417816,0
15,82,4,13,200.875,173.5329715,0
